0.000000,100000.000000,0.000000
0.001000,100100.048016,100.147113
0.002000,100200.196129,200.594918
0.003000,100300.444441,301.344118
0.004000,100400.793052,402.395417
0.005000,100501.242061,503.749520
0.006000,100601.791569,605.407134
0.007000,100702.441677,707.368967
0.008000,100803.192486,809.635729
0.009000,100904.044096,912.208131
0.010000,101004.996608,1015.086887
0.011000,101106.050123,1118.272709
0.012000,101207.204742,1221.766315
0.013000,101308.460566,1325.568422
0.014000,101409.817696,1429.679749
0.015000,101511.276235,1534.101016
0.016000,101612.836283,1638.832945
0.017000,101714.497941,1743.876261
0.018000,101816.261312,1849.231687
0.019000,101918.126498,1954.899951
0.020000,102020.093599,2060.881782
0.021000,102122.162719,2167.177908
0.022000,102224.333959,2273.789062
0.023000,102326.607421,2380.715976
0.024000,102428.983208,2487.959384
0.025000,102531.461421,2595.520024
0.026000,102634.042165,2703.398632
0.027000,102736.725540,2811.595948
0.028000,102839.511650,2920.112713
0.029000,102942.400597,3028.949669
0.030000,103045.392485,3138.107560
0.031000,103148.487417,3247.587132
0.032000,103251.685494,3357.389132
0.033000,103354.986822,3467.514308
0.034000,103458.391502,3577.963412
0.035000,103561.899639,3688.737195
0.036000,103665.511336,3799.836410
0.037000,103769.226696,3911.261814
0.038000,103873.045824,4023.014162
0.039000,103976.968823,4135.094214
0.040000,104080.995796,4247.502729
0.041000,104185.126849,4360.240469
0.042000,104289.362085,4473.308198
0.043000,104393.701608,4586.706680
0.044000,104498.145522,4700.436683
0.045000,104602.693933,4814.498973
0.046000,104707.346945,4928.894322
0.047000,104812.104662,5043.623501
0.048000,104916.967189,5158.687282
0.049000,105021.934631,5274.086441
0.050000,105127.007094,5389.821755
0.051000,105232.184681,5505.894001
0.052000,105337.467498,5622.303959
0.053000,105442.855651,5739.052411
0.054000,105548.349244,5856.140140
0.055000,105653.948384,5973.567931
0.056000,105759.653176,6091.336570
0.057000,105865.463726,6209.446845
0.058000,105971.380139,6327.899547
0.059000,106077.402521,6446.695467
0.060000,106183.530979,6565.835398
