0.000000,100000.000000,0.000000
1.000000,270829.916667,429155.083333
2.000000,733494.274306,4166385.725694
3.000000,1819916.411169,20079538.588831
4.000000,4442940.965447,88921394.034553
5.000000,10837643.215288,386107990.951379
6.000000,26444167.928648,1661404378.043573
7.000000,64529855.573775,7112686699.680850
8.000000,157468870.858350,30362269713.751965
9.000000,384262800.542091,129395103327.705612
10.000000,937695444.925705,550924285073.689453
