0.000000,100000.000000,0.000000
0.100000,110516.872992,11622.573508
0.200000,122139.814280,27040.752175
0.300000,134980.828951,47147.935578
0.400000,149171.515638,73169.578115
0.500000,164854.237870,106581.151818
0.600000,182185.765916,149185.795196
0.700000,201339.419152,203203.060949
0.800000,222506.765612,271363.698038
0.900000,245899.513381,357023.763401
1.000000,271751.627162,464304.822088
1.100000,300321.669151,598265.583807
1.200000,331895.385174,765111.701350
1.300000,366788.562577,972452.177096
1.400000,405350.188596,1229612.715959
1.500000,447965.940782,1548018.637150
1.600000,495062.044393,1941662.742171
1.700000,547109.535323,2427676.940689
1.800000,604628.971206,3027030.592354
1.900000,668195.637828,3765383.597041
2.000000,738445.302889,4674128.461398
2.100000,816080.574699,5791663.133562
2.200000,901877.929374,7164945.632817
2.300000,996695.476831,8851392.775687
2.400000,1101481.543253,10921199.065168
2.500000,1217284.155857,13460168.615304
2.600000,1345261.524830,16573173.500739
2.700000,1486693.627277,20388376.969819
2.800000,1642995.009022,25062390.541073
2.900000,1815728.932315,30786571.338221
3.000000,2006623.010943,37794711.599698
3.100000,2217586.489107,46372427.945978
3.200000,2450729.336907,56868625.924668
3.300000,2708383.353389,69709498.293320
3.400000,2993125.488247,85415616.756204
3.500000,3307803.615414,104622800.488753
3.600000,3655565.016326,128107595.699809
3.700000,4039887.857744,156818384.725503
3.800000,4464615.978944,191913368.078926
3.900000,4933997.336222,234806937.481310
4.000000,5452726.489212,287226293.141546
4.100000,6025991.553937,351280567.822092
4.200000,6659526.092222,429545219.877877
4.300000,7359666.456424,525165067.437835
4.400000,8133415.163023,641980080.580012
4.500000,8988510.928922,784678957.474648
4.600000,9933506.070913,958986620.347072
4.700000,10977852.042441,1171893122.073405
4.800000,12131993.963159,1431933108.385930
4.900000,13407475.086727,1749527000.100119
5.000000,14817052.251697,2137397525.140003
5.100000,16374823.470173,2611078239.900944
5.200000,18096368.930344,3189534353.860818
5.300000,19998906.823124,3895920657.088327
5.400000,22101465.551434,4758506826.562690
5.500000,24425074.044473,5811807072.736275
5.600000,26992972.080437,7097959249.561787
5.700000,29830842.721233,8668408515.251820
5.800000,32967069.183931,10585962795.305927
5.900000,36433018.718039,12927302149.670303
6.000000,40263356.327857,15786042275.409809
6.100000,44496391.477621,19276474509.063416
6.200000,49174461.247036,23538131712.903717
6.300000,54344353.769362,28741362415.806374
6.400000,60057776.187120,35094135849.830872
6.500000,66371871.805696,42850349686.311562
6.600000,73349791.617228,52319972293.804825
6.700000,81061325.910901,63881424611.759842
6.800000,89583602.286764,77996696184.721649
6.900000,99001857.054324,95229799104.880280
7.000000,109410287.731122,116269296927.382065
7.100000,120912995.167626,141955808377.640411
7.200000,133625024.721201,173315584363.294281
7.300000,147673516.892545,211601499371.206177
7.400000,163198978.932774,258343094460.033661
7.500000,180356690.139266,315407670578.772583
7.600000,199318254.895445,385074872290.216431
7.700000,220273318.987369,470127740782.788086
7.800000,243431466.363025,573963872834.305908
7.900000,269024315.304932,700731125418.406250
8.000000,297307834.981114,855493285991.122314
8.100000,328564905.543630,1044432325316.132202
8.200000,363108147.379716,1275095310782.953613
8.300000,401283047.812557,1556695841898.376953
8.400000,443471416.523653,1900482047228.922607
8.500000,490095204.256500,2320185840513.321289
8.600000,541620722.994699,2832571379125.884766
8.700000,598563309.822968,3458104630176.393555
8.800000,661492481.117098,4221770786524.412598
8.900000,731037628.612925,5154072180052.952148
9.000000,807894314.324080,6292246548533.717773
9.100000,892831227.267684,7681754313247.400391
9.200000,986697871.576318,9378094268698.533203
9.300000,1090433062.889591,11449020202402.687500
9.400000,1205074318.002741,13977246975696.406250
9.500000,1331768231.683667,17063754145377.769531
9.600000,1471781944.443071,20831819071499.757813
9.700000,1626515815.953618,25431940591986.703125
9.800000,1797517430.872472,31047849913577.968750
9.900000,1986497077.147674,37903848791524.226563
10.000000,2195344851.616050,46273768081760.984375
